method,iteration,elapsed_s,objective,gap_to_exact,trace,grad_norm,step,upper_bound,rel_gap,rmp_obj,min_reduced_cost,columns
lrp,430,17.62636113166809,175269.45389947348,4571.484176993981,best_lagrangian_dual,2791.8581499261913,0.00046881203550161715,,,,,
lrp,431,17.664822340011597,175274.84886169055,4566.089214776905,best_lagrangian_dual,2827.831295829438,0.00045662295790272633,,,,,
lrp,432,17.704630613327026,175279.24550412197,4561.6925723454915,best_lagrangian_dual,2817.50083293679,0.00045970061823513914,,,,,
lrp,433,17.742902040481567,175285.4239961555,4555.5140803119575,best_lagrangian_dual,2804.3352536480943,0.0004636342659133433,,,,,
lrp,434,17.78586769104004,175291.25272538135,4549.685351086111,best_lagrangian_dual,2796.073809869918,0.00046600530060390334,,,,,
lrp,435,17.824562788009644,175294.78276085734,4546.1553156101145,best_lagrangian_dual,2854.617674554821,0.0004468705847792672,,,,,
lrp,436,17.86345410346985,175298.43908757524,4542.498988892214,best_lagrangian_dual,2790.3802189900985,0.0004674474688652867,,,,,
lrp,437,17.903536081314087,175307.54225105356,4533.3958254139,best_lagrangian_dual,2804.5723092910134,0.0004621498848150894,,,,,
lrp,438,17.941903114318848,175309.05167276994,4531.886403697514,best_lagrangian_dual,2818.8415932140656,0.00045738783947719497,,,,,
lrp,439,17.98077082633972,175315.2096343633,4525.728442104155,best_lagrangian_dual,2827.831295829438,0.0004540993464881646,,,,,
lrp,440,18.020922422409058,175320.13837145915,4520.799705008307,best_lagrangian_dual,2817.5226701376514,0.00045711786686609187,,,,,
lrp,441,18.067026138305664,175325.02802339915,4515.910053068306,best_lagrangian_dual,2796.0329793723936,0.0004638587573550074,,,,,
lrp,442,18.110294342041016,175330.50676160675,4510.431314860703,best_lagrangian_dual,2804.5723092910134,0.00046069008294896647,,,,,
lrp,443,18.154552221298218,175337.16317553705,4503.77490093041,best_lagrangian_dual,2823.1397286193182,0.0004542326281526393,,,,,
lrp,444,18.21365213394165,175338.3898219259,4502.548254541558,best_lagrangian_dual,2827.831295829438,0.00045264997418801174,,,,,
lrp,445,18.25298237800598,175344.7954998778,4496.1425765896565,best_lagrangian_dual,2790.4022684321567,0.00046446330523417575,,,,,
lrp,446,18.292505979537964,175350.78134589773,4490.1567305697245,best_lagrangian_dual,2829.965610170483,0.00045119384064810106,,,,,
lrp,447,18.335496425628662,175355.4786353692,4485.459441098268,best_lagrangian_dual,2791.756043014044,0.00046332760840982407,,,,,
lrp,448,18.381333112716675,175359.03174356345,4481.906332904007,best_lagrangian_dual,2828.0663819756437,0.00045128427400234066,,,,,
lrp,449,18.424508810043335,175364.5972637059,4476.340812761569,best_lagrangian_dual,2817.50083293679,0.0004543246786813516,,,,,
lrp,450,18.468567371368408,175370.15890122968,4470.779175237782,best_lagrangian_dual,2827.8530532565687,0.00045065663515775475,,,,,
lrp,451,18.5099196434021,175374.8217024062,4466.116374061268,best_lagrangian_dual,2790.4823762452065,0.0004625086170610182,,,,,
lrp,452,18.553386211395264,175379.97031717715,4460.967759290303,best_lagrangian_dual,2831.3221985358355,0.00044894099597737717,,,,,
lrp,453,18.59335207939148,175384.75165875402,4456.186417713441,best_lagrangian_dual,2796.073809869918,0.00046002560058234777,,,,,
lrp,454,18.631343603134155,175392.36826460078,4448.569811866677,best_lagrangian_dual,2804.3352536480943,0.00045683491187557883,,,,,
lrp,455,18.67100763320923,175393.3837529017,4447.554323565768,best_lagrangian_dual,2823.1397286193182,0.0004507056679572318,,,,,
lrp,456,18.709554195404053,175399.76165720428,4441.176419263182,best_lagrangian_dual,2824.4963450786845,0.0004498730913124566,,,,,
lrp,457,18.753406286239624,175402.87931003462,4438.058766432834,best_lagrangian_dual,2817.5226701376514,0.0004519064524605898,,,,,
lrp,458,18.795904874801636,175407.0194147364,4433.9186617310625,best_lagrangian_dual,2790.2371426860745,0.00046052209999760513,,,,,
lrp,459,18.835862398147583,175412.09034127888,4428.847735188581,best_lagrangian_dual,2803.2247241360833,0.0004559420509670992,,,,,
lrp,460,18.880133152008057,175417.90312694956,4423.034949517896,best_lagrangian_dual,2823.1397286193182,0.0004491674614795172,,,,,
lrp,461,18.929401397705078,175419.65120094892,4421.286875518534,best_lagrangian_dual,2824.361893557252,0.0004486692464908588,,,,,
lrp,462,18.967756986618042,175425.35521701782,4415.582859449642,best_lagrangian_dual,2790.4022684321567,0.00045929016436989693,,,,,
lrp,463,19.00735306739807,175429.29238500397,4411.645691463491,best_lagrangian_dual,2829.965610170483,0.0004462922344815256,,,,,
lrp,464,19.04614567756653,175433.91602334456,4407.022053122899,best_lagrangian_dual,2791.756043014044,0.00045829563662272264,,,,,
lrp,465,19.086265087127686,175439.49338419922,4401.44469226824,best_lagrangian_dual,2824.2609617693693,0.00044745751773632783,,,,,
lrp,466,19.125852346420288,175441.6839527873,4399.254123680148,best_lagrangian_dual,2817.50083293679,0.0004494693203041659,,,,,
lrp,467,19.16498327255249,175446.40814122217,4394.529935245286,best_lagrangian_dual,2803.108582194603,0.000453796050484628,,,,,
lrp,468,19.205111980438232,175452.32338809312,4388.614688374335,best_lagrangian_dual,2794.308453154099,0.0004562800492178824,,,,,
lrp,469,19.246196269989014,175454.6119276576,4386.326148809865,best_lagrangian_dual,2831.2072092107665,0.00044432152071954253,,,,,
lrp,470,19.289194583892822,175459.58034034597,4381.357736121485,best_lagrangian_dual,2790.263542408933,0.0004571378511296793,,,,,
lrp,471,19.33148431777954,175463.60457580822,4377.333500659239,best_lagrangian_dual,2854.6034861342578,0.00043651628574577754,,,,,
lrp,472,19.37547254562378,175465.31150614764,4375.626570319815,best_lagrangian_dual,2790.263542408933,0.00045676978781938714,,,,,
lrp,473,19.41902780532837,175472.294434688,4368.643641779461,best_lagrangian_dual,2803.086632702054,0.0004521558796313658,,,,,
lrp,474,19.463645935058594,175475.5795726762,4365.358503791271,best_lagrangian_dual,2821.413114305813,0.0004460946588147797,,,,,
lrp,475,19.507306575775146,175478.98925647128,4361.948819996178,best_lagrangian_dual,2827.716164546509,0.000443894950486557,,,,,
lrp,476,19.551337480545044,175482.6228439094,4358.3152325580595,best_lagrangian_dual,2790.2855927729947,0.0004556508283296741,,,,,
lrp,477,19.593384504318237,175488.108753934,4352.829322533449,best_lagrangian_dual,2829.850565721238,0.00044265619641375867,,,,,
lrp,478,19.634103775024414,175490.4950701112,4350.443006356247,best_lagrangian_dual,2794.4249608467276,0.00045379786093353234,,,,,
lrp,479,19.67407488822937,175497.64275201235,4343.295324455103,best_lagrangian_dual,2802.8714027555084,0.00045061203226539037,,,,,
lrp,480,19.713499784469604,175499.03403956728,4341.904036900174,best_lagrangian_dual,2823.024406000411,0.0004441140506641067,,,,,
lrp,481,19.761605978012085,175504.20884902406,4336.7292274434,best_lagrangian_dual,2828.073816075172,0.0004422060651038131,,,,,
lrp,482,19.809517860412598,175506.82833822438,4334.109738243074,best_lagrangian_dual,2790.263542408933,0.00045410352005191904,,,,,
lrp,483,19.869430780410767,175510.95277232074,4329.985304146714,best_lagrangian_dual,2817.2435746769293,0.00044518766985684685,,,,,
lrp,484,19.932860851287842,175515.3891897278,4325.548886739649,best_lagrangian_dual,2803.108582194603,0.00044940650095751767,,,,,
lrp,485,20.007691144943237,175521.257478252,4319.680598215462,best_lagrangian_dual,2832.0463878967685,0.00043990353384003463,,,,,
lrp,486,20.066833019256592,175521.257478252,4319.680598215462,best_lagrangian_dual,2795.97937634486,0.00045138602219130887,,,,,
lrp,487,20.126160621643066,175527.9579800413,4312.980096426152,best_lagrangian_dual,2790.1204601217787,0.0004527929820105102,,,,,
lrp,488,20.182873010635376,175527.9579800413,4312.980096426152,best_lagrangian_dual,2886.291174063962,0.0004233190278332234,,,,,
lrp,489,20.224353551864624,175529.23173821977,4311.706338247692,best_lagrangian_dual,2790.263542408933,0.00045266474304747487,,,,,
lrp,490,20.27756905555725,175537.43511104662,4303.502965420834,best_lagrangian_dual,2790.1204601217787,0.0004521842852635943,,,,,
lrp,491,20.339735507965088,175540.19074163018,4300.747334837273,best_lagrangian_dual,2836.248207834102,0.00043742427872691905,,,,,
lrp,492,20.407559394836426,175543.0163650945,4297.921711372968,best_lagrangian_dual,2791.6173842649987,0.0004513413855745734,,,,,
lrp,493,20.468361616134644,175550.01951462473,4290.918561842729,best_lagrangian_dual,2837.9595867096614,0.00043628669811101933,,,,,
lrp,494,20.526369094848633,175550.01951462473,4290.918561842729,best_lagrangian_dual,2790.263542408933,0.0004514267192976006,,,,,
lrp,495,20.58153223991394,175556.12406568465,4284.814010782808,best_lagrangian_dual,2795.8365865764604,0.00044914173131381546,,,,,
lrp,496,20.635648488998413,175556.12406568465,4284.814010782808,best_lagrangian_dual,2883.233737899723,0.0004223883109224637,,,,,
lrp,497,20.686577081680298,175556.77838890604,4284.15968756142,best_lagrangian_dual,2790.263542408933,0.000450895659445654,,,,,
lrp,498,20.745441913604736,175564.85079799136,4276.087278476101,best_lagrangian_dual,2790.2855927729947,0.00045037012006114593,,,,,
lrp,499,20.80218005180359,175568.860202172,4272.077874295443,best_lagrangian_dual,2832.140819667374,0.00043690682614447584,,,,,
lrp,500,20.849549531936646,175570.91006121828,4270.028015249176,best_lagrangian_dual,2795.8365865764604,0.0004481959363276642,,,,,
level,1,0.028161048889160156,1943.1731172173952,177897.76495925005,best_level_dual,,,1162312.848201565,0.9983281840855291,,,
level,2,0.08420658111572266,157285.09652194427,22555.841554523184,best_level_dual,,,490983.38119222515,0.6796529117950624,,,
level,3,0.13963866233825684,157285.09652194427,22555.841554523184,best_level_dual,,,322267.6569467881,0.5119426565728414,,,
level,4,0.19779682159423828,159578.35892232874,20262.579154138715,best_level_dual,,,280462.21950552484,0.4310165582955276,,,
level,5,0.25878357887268066,166194.8088096365,13646.129266830947,best_level_dual,,,255415.29547076562,0.3493153630313464,,,
level,6,0.3216876983642578,174673.67978120781,5167.258295259642,best_level_dual,,,238293.78296251944,0.26698180032383917,,,
level,7,0.3868379592895508,174673.67978120781,5167.258295259642,best_level_dual,,,220378.68111372573,0.2073930250491516,,,
level,8,0.45827579498291016,174673.67978120781,5167.258295259642,best_level_dual,,,213341.87854668518,0.1812499216229395,,,
level,9,0.5345742702484131,174673.67978120781,5167.258295259642,best_level_dual,,,210077.74503581238,0.16852839527846777,,,
level,10,0.6163115501403809,174673.67978120781,5167.258295259642,best_level_dual,,,202425.89389285046,0.1370981428212571,,,
level,11,0.6962342262268066,175893.7901813679,3947.147895099566,best_level_dual,,,195392.87547830184,0.09979424914650636,,,
level,12,0.7854461669921875,176917.15265371016,2923.785422757297,best_level_dual,,,195369.29671782115,0.09444751234766477,,,
level,13,0.8724162578582764,176917.15265371016,2923.785422757297,best_level_dual,,,194933.67162234135,0.09242384252391171,,,
level,14,0.9662044048309326,177761.58674929338,2079.3513271740812,best_level_dual,,,194148.59232377747,0.08440445216906767,,,
level,15,1.0814440250396729,177761.58674929338,2079.3513271740812,best_level_dual,,,192351.24104475672,0.0758490260640876,,,
level,16,1.1768298149108887,178184.42790871247,1656.5101677549828,best_level_dual,,,190863.2027212576,0.06642859719304615,,,
level,17,1.2773547172546387,178184.42790871247,1656.5101677549828,best_level_dual,,,188769.35529352442,0.05607333546461,,,
level,18,1.3864588737487793,178184.42790871247,1656.5101677549828,best_level_dual,,,186867.3625722664,0.04646576343793589,,,
level,19,1.4983634948730469,178184.42790871247,1656.5101677549828,best_level_dual,,,186557.81856789664,0.04488362226500155,,,
level,20,1.6222798824310303,178765.93694956132,1075.001126906136,best_level_dual,,,186195.7494784364,0.03990323382615956,,,
level,21,1.7422077655792236,178765.93694956132,1075.001126906136,best_level_dual,,,185771.18323255118,0.037709003953646486,,,
level,22,1.8601460456848145,179024.00617719613,816.9318992713233,best_level_dual,,,185420.95975481605,0.034499624994276126,,,
level,23,1.9857368469238281,179024.00617719613,816.9318992713233,best_level_dual,,,183768.062724902,0.025815457143974197,,,
level,24,2.1410491466522217,179024.00617719613,816.9318992713233,best_level_dual,,,183555.07257361466,0.024685051373894016,,,
level,25,2.303330898284912,179085.33679756493,755.6012789025262,best_level_dual,,,182929.82426861188,0.021016187417322106,,,
level,26,2.4673285484313965,179291.94683451703,548.9912419504253,best_level_dual,,,182929.82426861182,0.019886737707422563,,,
level,27,2.622925043106079,179291.94683451703,548.9912419504253,best_level_dual,,,181728.71512213952,0.01340882361923232,,,
level,28,2.789175271987915,179355.10757907518,485.83049739227863,best_level_dual,,,181728.7151221395,0.01306126850381908,,,
level,29,2.9656033515930176,179522.67601002223,318.2620664452261,best_level_dual,,,181337.42729391664,0.010007593638973444,,,
level,30,3.130908966064453,179522.67601002223,318.2620664452261,best_level_dual,,,181197.98688994942,0.009245747751848296,,,
level,31,3.3047902584075928,179522.67601002223,318.2620664452261,best_level_dual,,,180955.97754153344,0.00792071945333908,,,
level,32,3.4774439334869385,179601.1656900208,239.7723864466534,best_level_dual,,,180955.97754153342,0.0074869693166209565,,,
level,33,3.6586990356445312,179601.1656900208,239.7723864466534,best_level_dual,,,180930.37489660698,0.007346523254294692,,,
level,34,3.8320045471191406,179601.1656900208,239.7723864466534,best_level_dual,,,180765.35407185007,0.006440329164882624,,,
level,35,4.03120493888855,179615.81823965508,225.11983681237325,best_level_dual,,,180431.7216504771,0.004521951036983026,,,
level,36,4.229554176330566,179698.1095049197,142.8285715477541,best_level_dual,,,180427.87005746656,0.004044611025527395,,,
level,37,4.4243388175964355,179698.1095049197,142.8285715477541,best_level_dual,,,180427.2232456857,0.004041040634833462,,,
level,38,4.6417622566223145,179698.1095049197,142.8285715477541,best_level_dual,,,180260.10843064677,0.0031177110155977067,,,
level,39,4.842262029647827,179698.1095049197,142.8285715477541,best_level_dual,,,180260.10843064674,0.003117711015597546,,,
level,40,5.042182207107544,179744.1205325743,96.81754389315029,best_level_dual,,,180253.7618602135,0.002827354738007763,,,
level,41,5.263988256454468,179744.1205325743,96.81754389315029,best_level_dual,,,180129.87020602444,0.0021415086404544107,,,
level,42,5.506002426147461,179744.1205325743,96.81754389315029,best_level_dual,,,180101.77152461224,0.001985827174326581,,,
level,43,5.723475456237793,179744.1205325743,96.81754389315029,best_level_dual,,,180039.5437311762,0.0016408795116866538,,,
level,44,5.929994583129883,179744.1205325743,96.81754389315029,best_level_dual,,,180039.5437311762,0.0016408795116866538,,,
level,45,6.148241281509399,179756.50519379266,84.43288267479511,best_level_dual,,,180039.54373117612,0.001572090950230764,,,
level,46,6.383464336395264,179756.50519379266,84.43288267479511,best_level_dual,,,180035.64672706576,0.001550479243126093,,,
level,47,6.600645303726196,179764.63261626376,76.30546020370093,best_level_dual,,,180035.64672706576,0.0015053358361461666,,,
level,48,6.837602615356445,179764.63261626376,76.30546020370093,best_level_dual,,,180005.52277112255,0.0013382375782163172,,,
level,49,7.076357364654541,179766.9136717093,74.02440475815092,best_level_dual,,,179975.07710100836,0.001156623642851508,,,
level,50,7.318319797515869,179766.9136717093,74.02440475815092,best_level_dual,,,179952.10228996686,0.001029099498705215,,,
level,51,7.5618650913238525,179778.42230957435,62.51576689310605,best_level_dual,,,179951.71741288935,0.0009630088881974154,,,
level,52,7.798979997634888,179778.42230957435,62.51576689310605,best_level_dual,,,179942.51384132612,0.0009119108555772492,,,
level,53,8.04792594909668,179778.42230957435,62.51576689310605,best_level_dual,,,179941.9351234994,0.000908697651899881,,,
level,54,8.293692827224731,179778.42230957435,62.51576689310605,best_level_dual,,,179939.82774110948,0.00089699669918184,,,
level,55,8.537970781326294,179778.42230957435,62.51576689310605,best_level_dual,,,179939.82774110936,0.0008969966991811936,,,
level,56,8.779253959655762,179778.42230957435,62.51576689310605,best_level_dual,,,179939.38560652029,0.0008945417725162097,,,
level,57,9.034305810928345,179778.42230957435,62.51576689310605,best_level_dual,,,179939.38560652029,0.0008945417725162097,,,
level,58,9.323177576065063,179778.42230957435,62.51576689310605,best_level_dual,,,179937.32546307598,0.0008831027864434572,,,
level,59,9.597672462463379,179778.42230957435,62.51576689310605,best_level_dual,,,179936.600147075,0.0008790753930626104,,,
level,60,9.888821363449097,179794.10110440647,46.836972060991684,best_level_dual,,,179934.68352462232,0.0007812969543285262,,,
level,61,10.15460729598999,179794.10110440647,46.836972060991684,best_level_dual,,,179923.79497909066,0.0007208266960979983,,,
level,62,10.436052322387695,179794.10110440647,46.836972060991684,best_level_dual,,,179923.79497909066,0.0007208266960979983,,,
level,63,10.730831623077393,179797.27644477945,43.66163168800995,best_level_dual,,,179923.79497909066,0.000703178444662713,,,
level,64,11.037686109542847,179797.27644477945,43.66163168800995,best_level_dual,,,179923.79497909066,0.000703178444662713,,,
level,65,11.348462104797363,179797.27644477945,43.66163168800995,best_level_dual,,,179919.5531901009,0.0006796189916738274,,,
level,66,11.663295984268188,179797.27644477945,43.66163168800995,best_level_dual,,,179919.5531901009,0.0006796189916738274,,,
level,67,11.966055870056152,179798.83859553083,42.09948093662388,best_level_dual,,,179917.51683367975,0.0006596258120804689,,,
level,68,12.261906385421753,179798.83859553083,42.09948093662388,best_level_dual,,,179901.08810158836,0.0005683651340662922,,,
level,69,12.5746750831604,179801.49943132943,39.438645138026914,best_level_dual,,,179895.1005919982,0.0005203096713626196,,,
level,70,12.88899302482605,179808.72824369068,32.20983277677442,best_level_dual,,,179895.1005919982,0.00048012618477813826,,,
level,71,13.211822986602783,179808.72824369068,32.20983277677442,best_level_dual,,,179888.84703219344,0.00044537940969971787,,,
level,72,13.51199984550476,179808.72824369068,32.20983277677442,best_level_dual,,,179888.84703219341,0.00044537940969955616,,,
level,73,13.848750114440918,179811.18701901374,29.751057453715475,best_level_dual,,,179888.7598820314,0.0004312268485730663,,,
level,74,14.174104928970337,179811.18701901374,29.751057453715475,best_level_dual,,,179880.8521478291,0.00038728484985224674,,,
level,75,14.504435300827026,179811.18701901374,29.751057453715475,best_level_dual,,,179880.54568476343,0.0003855818064463851,,,
level,76,14.843883037567139,179813.17924127707,27.75883519038325,best_level_dual,,,179877.61492874287,0.00035821960109557073,,,
level,77,15.179630279541016,179813.17924127707,27.75883519038325,best_level_dual,,,179876.9393202016,0.0003544649979341331,,,
level,78,15.517140626907349,179813.17924127707,27.75883519038325,best_level_dual,,,179876.79000780996,0.0003536352106913139,,,
level,79,15.864607810974121,179813.76633170882,27.17174475864158,best_level_dual,,,179871.09474884713,0.00031871945416444067,,,
level,80,16.244364500045776,179815.14862025215,25.789456215308746,best_level_dual,,,179870.3136088143,0.00030669312492620954,,,
level,81,16.57913637161255,179815.14862025215,25.789456215308746,best_level_dual,,,179870.2899092546,0.0003065614061682161,,,
level,82,16.93198823928833,179817.18515695157,23.75291951588588,best_level_dual,,,179870.0651305089,0.0002939898505010984,,,
level,83,17.27987027168274,179817.64418764497,23.293888822488952,best_level_dual,,,179869.5863389739,0.0002887767319987014,,,
level,84,17.630489349365234,179818.9277041249,22.010372342570918,best_level_dual,,,179869.57000493127,0.00028155012993580976,,,
level,85,17.989383935928345,179820.1380042001,20.80007226736052,best_level_dual,,,179869.57000493127,0.0002748213648913544,,,
level,86,18.36441993713379,179821.42020121095,19.517875256511616,best_level_dual,,,179869.44018607188,0.00026697133660536084,,,
level,87,18.72505784034729,179823.55998820622,17.378088261233643,best_level_dual,,,179869.35783633415,0.00025461728822982743,,,
level,88,19.1071994304657,179827.34493032916,13.593146138300654,best_level_dual,,,179869.34960047572,0.00023352878208467487,,,
level,89,19.50875163078308,179827.34493032916,13.593146138300654,best_level_dual,,,179869.34960047566,0.00023352878208435132,,,
level,90,19.88755750656128,179828.19987540954,12.73820105791674,best_level_dual,,,179868.60775032372,0.00022465218038640489,,,
level,91,20.275688409805298,179829.10541299908,11.832663468376268,best_level_dual,,,179867.5681509233,0.00021383920580914453,,,
level,92,20.64605140686035,179830.39094266735,10.547133800107986,best_level_dual,,,179864.55970903108,0.00018996942154142442,,,
level,93,21.057637453079224,179830.39094266735,10.547133800107986,best_level_dual,,,179863.59983004117,0.00018463373025562132,,,
level,94,21.47568154335022,179830.39094266735,10.547133800107986,best_level_dual,,,179861.2523482942,0.00017158451430705985,,,
level,95,21.91465926170349,179830.39094266735,10.547133800107986,best_level_dual,,,179860.83513313308,0.00016926525690372753,,,
level,96,22.306921243667603,179830.39094266735,10.547133800107986,best_level_dual,,,179857.9022211214,0.00015296118832864357,,,
level,97,22.716566801071167,179830.39094266735,10.547133800107986,best_level_dual,,,179857.5943812199,0.00015124987435839203,,,
level,98,23.13331437110901,179830.39094266735,10.547133800107986,best_level_dual,,,179855.4453520863,0.00013930303511193055,,,
level,99,23.551788091659546,179830.39094266735,10.547133800107986,best_level_dual,,,179854.3668089877,0.00013330711255847663,,,
level,100,23.966572284698486,179830.39094266735,10.547133800107986,best_level_dual,,,179853.2179140114,0.0001269200051508241,,,
level,101,24.388323545455933,179830.39094266735,10.547133800107986,best_level_dual,,,179852.6408144791,0.00012371167702059655,,,
level,102,24.80438804626465,179830.39094266735,10.547133800107986,best_level_dual,,,179850.89667930832,0.00011401520381373673,,,
level,103,25.26706027984619,179830.39094266735,10.547133800107986,best_level_dual,,,179850.07923189804,0.00010947056189674178,,,
level,104,25.709664583206177,179830.39094266735,10.547133800107986,best_level_dual,,,179848.1285735015,9.86256069209726e-05,,,
dwp,1,0.08600044250488281,-226558.4935595712,406399.43163603864,best_certified_dual,,,,,182577.73840115298,-119302.48563268429,16
dwp,2,0.19453930854797363,-226558.4935595712,406399.43163603864,best_certified_dual,,,,,182577.73840115243,-158114.5752162498,22
dwp,3,0.32958245277404785,-207355.6848892995,387196.62296576693,best_certified_dual,,,,,182577.73840115336,-127920.59938342687,28
dwp,4,0.4918041229248047,-105012.6305091581,284853.56858562556,best_certified_dual,,,,,182577.73840115292,-97677.34144707465,34
dwp,5,0.6749095916748047,-36612.64370048448,216453.58177695193,best_certified_dual,,,,,182577.73840115292,-73270.38288572592,40
dwp,6,0.8876492977142334,-25161.12236352128,205002.06043998874,best_certified_dual,,,,,182577.73840115295,-74099.5069180185,46
dwp,7,1.1234679222106934,52708.206187217205,127132.73188925025,best_certified_dual,,,,,182577.73840115304,-53687.90717583246,52
dwp,8,1.3859364986419678,52708.206187217205,127132.73188925025,best_certified_dual,,,,,182577.73840115333,-56631.48816336828,58
dwp,9,1.7010481357574463,52708.206187217205,127132.73188925025,best_certified_dual,,,,,182577.73840115286,-73148.29311641482,64
dwp,10,2.075155019760132,73383.84355652728,106457.09451994018,best_certified_dual,,,,,182577.73840115286,-47091.75303139177,70
dwp,11,2.46126127243042,80183.20430626265,99657.73377020481,best_certified_dual,,,,,182577.73840115228,-41461.025115981975,76
dwp,12,2.8557944297790527,80183.20430626265,99657.73377020481,best_certified_dual,,,,,182577.738401153,-71201.24576846277,82
dwp,13,3.2587058544158936,80183.20430626265,99657.73377020481,best_certified_dual,,,,,182577.73840115283,-48679.83947003019,88
dwp,14,3.679529905319214,80183.20430626265,99657.73377020481,best_certified_dual,,,,,182577.7384011535,-48662.15184475697,94
dwp,15,4.138169527053833,80183.20430626265,99657.73377020481,best_certified_dual,,,,,182577.73840115248,-50040.46739158058,100
dwp,16,4.615347862243652,102295.04537769246,77545.892698775,best_certified_dual,,,,,182577.73840115435,-36255.417019185144,105
dwp,17,5.122827053070068,119683.10242316412,60157.83565330334,best_certified_dual,,,,,182577.7384011534,-27930.247829680757,110
dwp,18,5.647767782211304,143220.70207063446,36620.236005832994,best_certified_dual,,,,,182577.73840115318,-17316.010726926936,115
dwp,19,6.199163198471069,143220.70207063446,36620.236005832994,best_certified_dual,,,,,182577.73840115292,-22848.310895282066,121
dwp,20,6.776660919189453,143220.70207063446,36620.236005832994,best_certified_dual,,,,,182577.73840115714,-31128.243169649584,127
dwp,21,7.389173269271851,150098.6579619483,29742.280114519148,best_certified_dual,,,,,182577.7384011537,-14975.962536051637,132
dwp,22,8.018296241760254,150098.6579619483,29742.280114519148,best_certified_dual,,,,,182577.73840115452,-28106.735589187505,137
dwp,23,8.64547848701477,150098.6579619483,29742.280114519148,best_certified_dual,,,,,182577.73840115254,-19835.063861363495,142
dwp,24,9.299050569534302,150098.6579619483,29742.280114519148,best_certified_dual,,,,,182573.38007644983,-22417.858203449505,147
dwp,25,9.991166830062866,152695.02343864407,27145.914637823385,best_certified_dual,,,,,182567.90037107098,-13630.975691509228,152
dwp,26,10.699966430664062,161390.9538775243,18449.98419894316,best_certified_dual,,,,,182567.00839495374,-9285.702622368968,157
dwp,27,11.432562351226807,161390.9538775243,18449.98419894316,best_certified_dual,,,,,182562.0931886385,-11493.048915235842,162
dwp,28,12.206396341323853,161390.9538775243,18449.98419894316,best_certified_dual,,,,,182557.85290026027,-13043.816564143932,167
dwp,29,12.998452186584473,171059.28733134808,8781.650745119376,best_certified_dual,,,,,182554.15115219294,-6325.0693919555415,171
dwp,30,13.800864696502686,171059.28733134808,8781.650745119376,best_certified_dual,,,,,182553.09210125427,-6332.47057379631,175
dwp,31,14.614787817001343,171059.28733134808,8781.650745119376,best_certified_dual,,,,,182540.4183287517,-5862.84744290177,179
dwp,32,15.43648099899292,171059.28733134808,8781.650745119376,best_certified_dual,,,,,182499.66283928955,-5796.372157788355,183
dwp,33,16.3301739692688,172239.89220626283,7601.045870204631,best_certified_dual,,,,,182473.86218716227,-4500.814436542438,187
dwp,34,17.182177782058716,172239.89220626283,7601.045870204631,best_certified_dual,,,,,182384.8582779651,-4931.672782441754,191
dwp,35,18.03626799583435,172239.89220626283,7601.045870204631,best_certified_dual,,,,,182162.77967856257,-4875.3349007216075,196
dwp,36,18.942112684249878,172239.89220626283,7601.045870204631,best_certified_dual,,,,,181865.63548057526,-4276.661284361366,199
dwp,37,19.90474796295166,173022.15349794214,6818.784578525316,best_certified_dual,,,,,181682.69194188865,-3614.6046516492497,202
dwp,38,20.879555463790894,173022.15349794214,6818.784578525316,best_certified_dual,,,,,181598.2043926715,-4287.866002041723,205
dwp,39,21.862740993499756,173022.15349794214,6818.784578525316,best_certified_dual,,,,,181505.42518600813,-5747.589759494024,209
dwp,40,22.87223792076111,173022.15349794214,6818.784578525316,best_certified_dual,,,,,181340.2784697561,-4426.143730771953,212
dwp,41,23.83715057373047,173022.15349794214,6818.784578525316,best_certified_dual,,,,,181277.37389934636,-4210.172737805456,215
dwp,42,24.80572533607483,174583.47429044155,5257.46378602591,best_certified_dual,,,,,181227.3855611841,-2946.071667369595,218
dwp,43,25.80861783027649,174583.47429044155,5257.46378602591,best_certified_dual,,,,,181137.76305091765,-4273.1144742834995,221
dwp,44,26.83202290534973,175162.04787570456,4678.890200762893,best_certified_dual,,,,,181073.16628304237,-3350.869633475144,224
dwp,45,27.835671186447144,175162.04787570456,4678.890200762893,best_certified_dual,,,,,180986.08498348884,-3099.4203148024826,227
dwp,46,28.88177251815796,176679.8392786723,3161.098797795159,best_certified_dual,,,,,180817.43438439266,-1740.6130435288067,231
dwp,47,29.96661615371704,176679.8392786723,3161.098797795159,best_certified_dual,,,,,180782.0286854867,-1731.9837979815043,234
dwp,48,31.008127212524414,176679.8392786723,3161.098797795159,best_certified_dual,,,,,180715.83158796295,-2689.9102561697464,237
dwp,49,32.07145667076111,176679.8392786723,3161.098797795159,best_certified_dual,,,,,180599.0824075553,-2082.9923468372235,240
dwp,50,33.15375757217407,177488.90249082854,2352.0355856389215,best_certified_dual,,,,,180546.45279412394,-1358.9992831202896,243
dwp,51,34.26347017288208,177488.90249082854,2352.0355856389215,best_certified_dual,,,,,180477.13920383184,-1667.1102210940517,246
dwp,52,35.397334575653076,178248.55590399622,1592.3821724712325,best_certified_dual,,,,,180413.88229143573,-908.9358473547763,249
dwp,53,36.52269911766052,178248.55590399622,1592.3821724712325,best_certified_dual,,,,,180385.70772618047,-1968.8749803583012,252
dwp,54,37.70045566558838,178248.55590399622,1592.3821724712325,best_certified_dual,,,,,180349.9850948311,-2705.3897462509995,255
