build_time,delta,end_to_end_time,experiment,ftr_component,gen_uplift,method,milp_obj,n_constraints,n_nonzeros,n_variables,parameter_family,pricing_obj,pricing_time,primal_violation,response_time,seed,status,total_uplift,objective_change_pct,uplift_change_pct,study,schedule_change_ratio
0.4642548561096191,0.01,4.680676513051367,coefficient_perturbation,13.085584341473194,2718.49976870963,dwp_incremental,182044.46010636192,,,,joint,179312.8747533112,4.621256113052368,,0.0594203999989986,3,optimal,2731.5853530511035,-0.2936279684927089,-0.19055105337678216,joint,
0.247433300000921,0.01,1.022565500001292,coefficient_perturbation,14.686682116636572,2671.223177240176,chp,183427.02914731693,64725.0,466042.0,19335.0,joint,180741.11928986188,0.95937750000121,0.0,0.0631880000000819,4,optimal,2685.909859356812,0.5005430095210202,-1.859488782487135,joint,
0.3742806911468506,0.01,4.37022751512086,coefficient_perturbation,14.686682029501828,2671.2231755841253,dwp_incremental,183427.02914731693,,,,joint,180741.1192897028,4.31028151512146,,0.0599459999993996,4,optimal,2685.909857613627,0.5005430094325634,-1.8594888461813988,joint,
0.2374595000001136,0.01,0.9859847999996418,coefficient_perturbation,15.545503748607558,2813.755331138352,chp,183830.2816031755,64725.0,466042.0,19335.0,joint,181000.98077198092,0.923472500000571,0.0,0.0625122999990708,5,optimal,2829.30083488696,0.6450381867271491,3.3798767879853195,joint,
0.4762735366821289,0.01,4.333979551389348,coefficient_perturbation,15.545503627614307,2813.7553308665274,dwp_incremental,183830.2816031755,,,,joint,181000.98076868305,4.27827525138855,,0.0557043000007979,5,optimal,2829.300834494142,0.6450381848933778,3.379876773632134,joint,
0.2748651999991125,0.01,1.1559963999989122,coefficient_perturbation,88.15118161473572,2791.346453579009,chp,182755.34600853967,64725.0,466042.0,19335.0,joint,179875.8484163352,1.0900394999989658,0.0,0.0659568999999464,6,optimal,2879.4976351937453,0.019411803841748367,5.2140186250352905,joint,
0.4931857585906982,0.01,4.765877761303273,coefficient_perturbation,88.15117927232771,2791.346446086828,dwp_incremental,182755.34600853967,,,,joint,179875.84838318027,4.709188461303711,,0.0566892999995616,6,optimal,2879.497625359156,0.019411785406047075,5.214018265689039,joint,
0.2317124000001058,0.01,0.9776977000001352,coefficient_perturbation,14.490566152896196,2768.883872629478,chp,182819.55721057177,64725.0,466042.0,19335.0,joint,180036.1828034564,0.9162701000004744,0.0,0.0614275999996607,7,optimal,2783.374438782374,0.10856524624650073,1.7017713309535702,joint,
0.444138765335083,0.01,4.205408362327944,coefficient_perturbation,14.490565954604945,2768.8838715210686,dwp_incremental,182819.55721057177,,,,joint,180036.1827730962,4.150140762329102,,0.0552675999988423,7,optimal,2783.3744374756734,0.10856522936479734,1.7017712832080125,joint,
0.2464142000007996,0.01,0.9783783999992012,coefficient_perturbation,6.524642813901956,2696.860433997395,chp,182314.22861191008,64725.0,466042.0,19335.0,joint,179610.8435352978,0.9191829999999754,0.0,0.0591953999992256,8,optimal,2703.385076811297,-0.12794334450011566,-1.2209614809673934,joint,
