build_time,delta,end_to_end_time,experiment,ftr_component,gen_uplift,method,milp_obj,n_constraints,n_nonzeros,n_variables,parameter_family,pricing_obj,pricing_time,primal_violation,response_time,schedule_change_ratio,seed,status,total_uplift,objective_change_pct,uplift_change_pct
0.242569199999707,0.001,0.9874894000004132,family_sensitivity,16.87644303346204,2704.30259249901,chp,182591.20610468343,64725.0,466042.0,19335.0,cost,179870.02712252358,0.9245069000007788,0.0,0.0629824999996344,0.0,1,optimal,2721.1790355324724,0.016174891337356275,-0.5707876862676495
0.4271507263183594,0.001,4.498093698784942,family_sensitivity,16.876439398825983,2704.3025858936344,dwp_incremental,182591.20610468343,,,,cost,179870.02707939086,4.4401535987854,,0.0579400999995414,0.0,1,optimal,2721.17902529246,0.01617486735353968,-0.5707880604276498
0.2385770000000775,0.001,1.023278199998458,family_sensitivity,17.518172672859247,2732.40326908906,chp,182541.3969318909,64725.0,466042.0,19335.0,cost,179791.47549130733,0.9585766000000148,0.0,0.0647015999984432,0.0,2,optimal,2749.921441761919,-0.027503501396596807,0.47943163928142735
0.4862470626831054,0.001,4.555017446606144,family_sensitivity,17.518172503552492,2732.403268947764,dwp_incremental,182541.3969318909,,,,cost,179791.47549043983,4.498247146606445,,0.0567702999996981,0.0,2,optimal,2749.9214414513167,-0.02750350187896633,0.4794316279323187
0.239717099999325,0.001,0.9844332999982726,family_sensitivity,16.811321859768004,2714.5413649681245,chp,182477.9259757989,64725.0,466042.0,19335.0,cost,179746.57328967666,0.9209131999996316,0.0,0.0635200999986409,0.0,3,optimal,2731.3526868278927,-0.0524712323918228,-0.1990524489129763
0.4392173290252685,0.001,4.685725991977961,family_sensitivity,16.8113217907998,2714.541364537858,dwp_incremental,182477.9259757989,,,,cost,179746.5732894706,4.625215291976929,,0.060510700001032,0.0,3,optimal,2731.352686328658,-0.05247123250639912,-0.19905246715452718
0.2482464999993681,0.001,1.0291856000003463,family_sensitivity,17.047318607895647,2707.188307557284,chp,182638.75176590908,64725.0,466042.0,19335.0,cost,179914.5161397504,0.9660222999991674,0.0,0.0631633000011788,0.0,4,optimal,2724.23562616518,0.040912872416718774,-0.45910286325262817
0.4567070007324219,0.001,5.02817647538177,family_sensitivity,17.0473186081086,2707.1883075574697,dwp_incremental,182638.75176590908,,,,cost,179914.51613974283,4.96670937538147,,0.0614671000002999,0.0,4,optimal,2724.235626165578,0.04091287241251117,-0.45910286323807253
0.2312502999993739,0.001,0.9942227000010462,family_sensitivity,17.299786280350204,2736.894430529668,chp,182650.51427855168,64725.0,466042.0,19335.0,cost,179896.32006556666,0.9324914000007992,0.0,0.0617313000002468,0.0,5,optimal,2754.1942168100186,0.030795001379445085,0.6355546476828817
0.4530837535858154,0.001,5.007858400726036,family_sensitivity,17.299786299684754,2736.8944297046314,dwp_incremental,182650.51427855168,,,,cost,179896.32006254696,4.948083400726318,,0.0597749999997176,0.0,5,optimal,2754.1942160043163,0.030794999700351846,0.6355546182433117
0.2310126000011223,0.01,1.0461584999993647,family_sensitivity,14.396567123989742,2567.5753814748864,chp,182712.41543645744,64725.0,466042.0,19335.0,cost,180130.44348991974,0.9826592999997956,0.0,0.0634991999995691,0.0,1,optimal,2581.971948598876,0.16097861079373443,-5.657278072075108
